Year,State,Continuum of Care (CoC),HUD CoC Number,"2018 CoC Award Amount
($0 indicates that an application was not submitted)",AHAR Part 1 CoC Category,Total Non-DV Beds on 2018 HIC ES+TH,Total Non-DV HMIS Beds on 2018 HIC ES+TH,2018 Bed coverage Percent on HMIS for ES-TH Combined,ES-SH Avg (Days),ES-SH Median (Days),ES-SH-TH Avg (Days),ES-SH-TH Median (Days),Total Persons Exited (SO),Total Persons Returns in 6 mths,Total Persons Returns in 12 mths (should include the 6-month cohort),Total Persons Returns in 24 mths (should include both the 6- and 12-month cohort),Percent Returns in 6 mths,Percent Returns in 12 mths (should include the 6-month cohort),Percent Returns in 24 mths (should include both the 6- and 12-month cohort),Total Persons Exited (ES),Total Persons Returns in 6 mths,Total Persons Returns in 12 mths (should include the 6-month cohort),Total Persons Returns in 24 mths (should include both the 6- and 12-month cohort),Percent Returns in 6 mths,Percent Returns in 12 mths (should include the 6-month cohort),Percent Returns in 24 mths (should include both the 6- and 12-month cohort),Total Persons Exited (TH),Total Persons Returns in 6 mths,Total Persons Returns in 12 mths (should include the 6-month cohort),Total Persons Returns in 24 mths (should include both the 6- and 12-month cohort),Percent Returns in 6 mths,Percent Returns in 12 mths (should include the 6-month cohort),Percent Returns in 24 mths (should include both the 6- and 12-month cohort),Total Persons Exited (SH),Total Persons Returns in 6 mths,Total Persons Returns in 12 mths (should include the 6-month cohort),Total Persons Returns in 24 mths (should include both the 6- and 12-month cohort),Percent Returns in 6 mths,Percent Returns in 12 mths (should include the 6-month cohort),Percent Returns in 24 mths (should include both the 6- and 12-month cohort),Total Persons Exited (PH),Total Persons Returns in 6 mths,Total Persons Returns in 12 mths (should include the 6-month cohort),Total Persons Returns in 24 mths (should include both the 6- and 12-month cohort),Percent Returns in 6 mths,Percent Returns in 12 mths (should include the 6-month cohort),Percent Returns in 24 mths (should include both the 6- and 12-month cohort),Total Persons Exited (SO+ES+TH+SH+PH),Total Persons Returns in 6 mths,Total Persons Returns in 12 mths (should include the 6-month cohort),Total Persons Returns in 24 mths (should include both the 6- and 12-month cohort),Percent Returns in 6 mths,Percent Returns in 12 mths (should include the 6-month cohort),Percent Returns in 24 mths (should include both the 6- and 12-month cohort),Total HMIS Count,Total Stayers (persons),Total Stayers increased earned income,Percent Stayers increased earned income,Total Stayers increased non-employment cash income,Percent Stayers increased non-employment cash income,Total Stayers increased total income,Percent Stayers increased total income,Total Leavers (persons),Total Leavers increased earned income,Percent Leavers increased earned income,Total Leavers increased non-employment cash income,Percent Leavers increased non-employment cash income,Total Leavers increased total income,Percent Leavers increased total income,ES-SH-TH 1st Time Homeless,ES-SH-TH-PH 1st Time Homeless,Total Persons Exiting Street Outreach (SO),Total Persons Exited SO to Temporary Destinations,Total Persons Exited SO to Permanent Destinations,Percent with Successful SO Outcome,"Total Persons Exiting ES, TH, SH, PH-RRH","Total Persons Exiting ES, TH, SH, PH-RRH to Permanent Housing","Percent with Successful  ES, TH, SH, PH-RRH Exit",Total Persons Exiting PH or Remaining in PH at end of reporting period (measure excludes PH-RRH),Total Persons Exited PH to permanent destinations or Remained in PH for 6+ mos (measure excludes PH-RRH),Percent with Successful PH Retention or Exit
2019,CA,"Davis, Woodland/Yolo County CoC",CA-521,516569,Largely Suburban CoC,233,159,0.682403433,113,64,126,71,35,3,4,9,0.085714286,0.114285714,0.257142857,109,9,25,35,0.082568807,0.229357798,0.321100917,16,2,2,3,0.125,0.125,0.1875,0,0,0,0,NA,NA,NA,110,3,3,9,0.027272727,0.027272727,0.081818182,270,17,34,56,0.062962963,0.125925926,0.207407407,458,57,5,0.087719298,7,0.122807018,11,0.192982456,8,0,0,1,0.125,1,0.125,336,656,210,40,85,0.595238095,540,294,0.544444444,125,120,0.96
2019,CA,Humboldt County CoC,CA-522,903714,Largely Rural CoC,396,186,0.46969697,80,40,114,60,5,1,1,2,0.2,0.2,0.4,118,9,13,16,0.076271186,0.110169492,0.13559322,56,0,4,7,0,0.071428571,0.125,0,0,0,0,NA,NA,NA,159,8,15,23,0.050314465,0.094339623,0.144654088,338,18,33,48,0.053254438,0.097633136,0.142011834,492,28,1,0.035714286,16,0.571428571,17,0.607142857,42,5,0.119047619,14,0.333333333,17,0.404761905,345,540,78,1,4,0.064102564,508,239,0.470472441,51,50,0.980392157
2019,CA,"Colusa, Glenn, Trinity Counties CoC",CA-523,6689,Largely Rural CoC,82,0,0,0,0,457,434,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,50,4,6,6,0.08,0.12,0.12,50,4,6,6,0.08,0.12,0.12,28,0,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,9,226,0,0,0,NA,242,175,0.723140496,0,0,NA
2019,CA,Yuba City & County/Sutter County CoC,CA-524,15548,Largely Suburban CoC,189,142,0.751322751,110,44,110,44,27,2,3,3,0.074074074,0.111111111,0.111111111,135,10,18,24,0.074074074,0.133333333,0.177777778,3,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,225,1,5,9,0.004444444,0.022222222,0.04,390,13,26,36,0.033333333,0.066666667,0.092307692,869,0,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,560,1411,114,21,21,0.368421053,766,345,0.450391645,0,0,NA
2019,CA,El Dorado County CoC,CA-525,20153,Largely Suburban CoC,75,57,0.76,224,51,256,55,15,1,2,2,0.066666667,0.133333333,0.133333333,49,8,11,15,0.163265306,0.224489796,0.306122449,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,7,1,2,3,0.142857143,0.285714286,0.428571429,71,10,15,20,0.14084507,0.211267606,0.281690141,422,0,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,271,289,109,11,40,0.467889908,213,108,0.507042254,0,0,NA
2019,CA,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",CA-526,409325,Largely Rural CoC,103,75,0.72815534,59,30,104,35,0,0,0,0,NA,NA,NA,129,7,13,19,0.054263566,0.100775194,0.147286822,8,0,1,1,0,0.125,0.125,0,0,0,0,NA,NA,NA,47,0,0,1,0,0,0.021276596,184,7,14,21,0.038043478,0.076086957,0.114130435,290,9,0,0,5,0.555555556,5,0.555555556,26,1,0.038461538,4,0.153846154,5,0.192307692,249,486,0,0,0,NA,340,210,0.617647059,17,14,0.823529412
2019,CA,Tehama County CoC,CA-527,56563,Largely Rural CoC,18,18,1,24,10,50,14,0,0,0,0,NA,NA,NA,30,0,8,11,0,0.266666667,0.366666667,18,0,0,5,0,0,0.277777778,0,0,0,0,NA,NA,NA,57,0,0,0,0,0,0,105,0,8,16,0,0.076190476,0.152380952,277,0,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,185,231,1,0,1,1,320,96,0.3,0,0,NA
2019,CA,"Alpine, Inyo, Mono Counties CoC",CA-530,2962,Largely Rural CoC,11,11,1,36,10,38,12,0,0,0,0,NA,NA,NA,13,2,3,4,0.153846154,0.230769231,0.307692308,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,34,0,1,1,0,0.029411765,0.029411765,47,2,4,5,0.042553191,0.085106383,0.106382979,116,0,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,91,116,33,20,9,0.878787879,113,54,0.477876106,0,0,NA
2019,CA,Nevada County CoC,CA-531,176410,Largely Rural CoC,130,113,0.869230769,103,33,108,43,3,0,0,0,0,0,0,125,28,43,52,0.224,0.344,0.416,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,15,3,5,8,0.2,0.333333333,0.533333333,143,31,48,60,0.216783217,0.335664336,0.41958042,411,16,2,0.125,11,0.6875,12,0.75,4,1,0.25,1,0.25,2,0.5,236,242,35,16,11,0.771428571,297,74,0.249158249,27,26,0.962962963
2019,CA,Los Angeles City & County CoC,CA-600,133611222,Major City CoC,13319,8194,0.615211352,265,74,411,106,722,91,114,154,0.126038781,0.157894737,0.213296399,2200,265,386,585,0.120454545,0.175454545,0.265909091,984,91,151,211,0.092479675,0.153455285,0.214430894,5,0,0,0,0,0,0,6273,230,394,682,0.036665073,0.062808863,0.108719911,10184,677,1045,1632,0.066476826,0.10261194,0.160251375,30991,5566,209,0.037549407,1045,0.187747036,1179,0.211821775,1594,180,0.112923463,360,0.225846926,486,0.30489335,16109,25005,32609,2114,996,0.095372443,25187,8804,0.3495454,14618,14190,0.970721029
2019,CA,San Diego City and County CoC,CA-601,23876026,Major City CoC,3550,3277,0.923098592,118,61,155,84,123,20,27,42,0.162601626,0.219512195,0.341463415,1605,211,326,460,0.131464174,0.203115265,0.286604361,535,54,92,126,0.100934579,0.171962617,0.235514019,30,1,2,5,0.033333333,0.066666667,0.166666667,1299,77,125,203,0.059276366,0.096227868,0.156274057,3592,363,572,836,0.101057906,0.159242762,0.232739421,9778,835,47,0.056287425,238,0.28502994,264,0.316167665,352,39,0.110795455,90,0.255681818,120,0.340909091,5175,6761,2368,400,288,0.290540541,7750,3252,0.419612903,4101,3872,0.944159961
2019,CA,"Santa Ana, Anaheim/Orange County CoC",CA-602,26143204,Largely Suburban CoC,2788,2030,0.728120516,80,45,107,57,57,15,18,26,0.263157895,0.315789474,0.456140351,791,115,133,169,0.145385588,0.168141593,0.213653603,810,34,56,98,0.041975309,0.069135802,0.120987654,0,0,0,0,NA,NA,NA,1133,39,68,136,0.034421889,0.060017652,0.120035305,2791,203,275,429,0.072733787,0.098530992,0.153708348,7800,876,81,0.092465753,426,0.48630137,482,0.550228311,447,101,0.225950783,133,0.29753915,218,0.487695749,4905,5761,4183,947,161,0.264881664,5338,2136,0.400149869,2855,2802,0.981436077
2019,CA,Santa Maria/Santa Barbara County CoC,CA-603,2014213,Largely Suburban CoC,648,543,0.837962963,83,47,100,58,15,2,2,2,0.133333333,0.133333333,0.133333333,389,45,64,86,0.115681234,0.164524422,0.221079692,165,25,30,42,0.151515152,0.181818182,0.254545455,0,0,0,0,NA,NA,NA,200,14,27,39,0.07,0.135,0.195,769,86,123,169,0.11183355,0.159947984,0.21976593,2070,115,13,0.113043478,59,0.513043478,60,0.52173913,79,21,0.265822785,16,0.202531646,33,0.417721519,1234,1413,263,50,61,0.422053232,1674,488,0.291517324,344,333,0.968023256
2019,CA,Bakersfield/Kern County CoC,CA-604,5926586,Other Largely Urban CoC,532,523,0.983082707,93,40,115,52,198,16,25,40,0.080808081,0.126262626,0.202020202,786,89,144,184,0.113231552,0.183206107,0.234096692,96,4,4,8,0.041666667,0.041666667,0.083333333,0,0,0,0,NA,NA,NA,1133,31,64,143,0.027360989,0.056487202,0.126213592,2213,140,237,375,0.06326254,0.107094442,0.169453231,2425,655,31,0.047328244,264,0.403053435,280,0.427480916,551,59,0.10707804,180,0.326678766,222,0.402903811,1546,2508,449,219,182,0.893095768,2223,1087,0.488978857,2099,2057,0.979990472
2019,CA,Long Beach CoC,CA-606,9330143,Major City CoC,506,331,0.654150198,80,76,138,98,0,0,0,0,NA,NA,NA,115,0,1,1,0,0.008695652,0.008695652,259,15,29,46,0.057915058,0.111969112,0.177606178,0,0,0,0,NA,NA,NA,518,15,24,46,0.028957529,0.046332046,0.088803089,892,30,54,93,0.033632287,0.060538117,0.10426009,902,284,22,0.077464789,75,0.264084507,88,0.309859155,335,41,0.12238806,96,0.286567164,124,0.370149254,579,923,34,14,8,0.647058824,728,425,0.583791209,1187,1150,0.968828981
2019,CA,Pasadena CoC,CA-607,3749042,Other Largely Urban CoC,177,177,1,113,85,121,88,19,2,3,4,0.105263158,0.157894737,0.210526316,75,1,2,2,0.013333333,0.026666667,0.026666667,55,2,2,3,0.036363636,0.036363636,0.054545455,0,0,0,0,NA,NA,NA,51,1,1,1,0.019607843,0.019607843,0.019607843,200,6,8,10,0.03,0.04,0.05,803,140,8,0.057142857,63,0.45,69,0.492857143,61,11,0.180327869,16,0.262295082,23,0.37704918,567,598,102,16,8,0.235294118,631,142,0.22503962,401,373,0.930174564
2019,CA,Riverside City & County CoC,CA-608,10281317,Largely Suburban CoC,743,693,0.932705249,52,25,55,27,433,44,65,94,0.101616628,0.150115473,0.217090069,926,134,176,223,0.144708423,0.190064795,0.240820734,479,48,64,94,0.100208768,0.133611691,0.196242171,0,0,0,0,NA,NA,NA,806,40,89,145,0.049627792,0.110421836,0.179900744,2644,266,394,556,0.100605144,0.149016641,0.210287443,4991,452,39,0.086283186,162,0.35840708,192,0.424778761,154,19,0.123376623,49,0.318181818,62,0.402597403,3647,4160,890,103,90,0.216853933,4521,1547,0.342180933,1432,1353,0.944832402
2019,CA,San Bernardino City & County CoC,CA-609,10622832,Largely Suburban CoC,540,455,0.842592593,44,18,70,24,49,11,16,17,0.224489796,0.326530612,0.346938776,583,79,115,134,0.135506003,0.197255575,0.229845626,301,16,37,51,0.053156146,0.122923588,0.169435216,36,0,1,4,0,0.027777778,0.111111111,2900,155,270,397,0.053448276,0.093103448,0.136896552,3869,261,439,603,0.067459292,0.113466012,0.155854226,2775,1042,73,0.070057582,340,0.326295585,377,0.361804223,1079,226,0.209453197,186,0.172381835,366,0.339202966,2075,4423,691,20,93,0.163531114,4104,2388,0.581871345,1778,1739,0.978065242
2019,CA,"Oxnard, San Buenaventura/Ventura County CoC",CA-611,2258458,Other Largely Urban CoC,258,178,0.689922481,75,35,107,57,13,0,0,0,0,0,0,79,2,3,4,0.025316456,0.037974684,0.050632911,40,2,2,2,0.05,0.05,0.05,34,0,0,0,0,0,0,209,3,6,9,0.014354067,0.028708134,0.043062201,375,7,11,15,0.018666667,0.029333333,0.04,780,72,20,0.277777778,18,0.25,38,0.527777778,105,30,0.285714286,28,0.266666667,50,0.476190476,670,888,82,25,15,0.487804878,710,343,0.483098592,280,274,0.978571429
2019,CA,Glendale CoC,CA-612,2540381,Other Largely Urban CoC,100,100,1,84,43,160,84,0,0,0,0,NA,NA,NA,76,3,5,7,0.039473684,0.065789474,0.092105263,27,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,12,0,0,0,0,0,0,115,3,5,7,0.026086957,0.043478261,0.060869565,288,65,2,0.030769231,5,0.076923077,7,0.107692308,30,16,0.533333333,9,0.3,21,0.7,218,271,118,3,3,0.050847458,199,75,0.376884422,152,148,0.973684211
2019,CA,Imperial County CoC,CA-613,186875,Largely Suburban CoC,183,70,0.382513661,59,27,71,29,5,0,0,0,0,0,0,369,51,74,99,0.138211382,0.200542005,0.268292683,3,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,377,51,74,99,0.135278515,0.196286472,0.262599469,420,0,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,279,332,0,0,0,NA,420,293,0.697619048,0,0,NA
2019,CA,San Luis Obispo County CoC,CA-614,1013800,Largely Suburban CoC,164,50,0.304878049,62,22,62,22,9,0,0,0,0,0,0,38,3,5,8,0.078947368,0.131578947,0.210526316,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,250,8,14,18,0.032,0.056,0.072,297,11,19,26,0.037037037,0.063973064,0.087542088,1075,41,5,0.12195122,27,0.658536585,32,0.780487805,17,0,0,3,0.176470588,3,0.176470588,824,968,2,1,0,0.5,1051,360,0.342530923,125,113,0.904
2019,CO,Colorado Balance of State CoC,CO-500,3222996,Largely Rural CoC,1044,534,0.511494253,112,51,145,63,1,1,1,1,1,1,1,711,46,69,113,0.064697609,0.097046414,0.158931083,190,5,9,13,0.026315789,0.047368421,0.068421053,0,0,0,0,NA,NA,NA,423,22,31,43,0.052009456,0.073286052,0.101654846,1325,74,110,170,0.055849057,0.083018868,0.128301887,3977,174,7,0.040229885,83,0.477011494,87,0.5,116,30,0.25862069,24,0.206896552,52,0.448275862,2818,3598,55,3,4,0.127272727,3652,1146,0.313800657,404,391,0.967821782
2019,CO,Metropolitan Denver CoC,CO-503,27901716,Major City CoC,5022,2144,0.426921545,50,14,84,21,146,10,17,29,0.068493151,0.116438356,0.198630137,635,68,92,131,0.107086614,0.14488189,0.206299213,325,12,15,23,0.036923077,0.046153846,0.070769231,39,0,1,4,0,0.025641026,0.102564103,858,10,22,57,0.011655012,0.025641026,0.066433566,2003,100,147,244,0.049925112,0.073389915,0.121817274,8430,1308,87,0.066513761,651,0.497706422,705,0.538990826,511,94,0.183953033,188,0.367906067,263,0.514677104,6368,7616,353,15,53,0.192634561,5675,1752,0.308722467,2778,2720,0.97912167
2019,CO,Colorado Springs/El Paso County CoC,CO-504,2467848,Major City CoC,1226,1004,0.818923328,54,20,73,24,8,1,2,4,0.125,0.25,0.5,366,90,111,140,0.245901639,0.303278689,0.382513661,89,3,9,12,0.033707865,0.101123596,0.134831461,0,0,0,0,NA,NA,NA,387,20,32,51,0.051679587,0.082687339,0.131782946,850,114,154,207,0.134117647,0.181176471,0.243529412,5400,119,7,0.058823529,34,0.285714286,37,0.31092437,113,16,0.14159292,16,0.14159292,29,0.256637168,3373,3701,655,154,102,0.390839695,4498,638,0.141840818,644,570,0.885093168
2019,CO,"Fort Collins, Greeley, Loveland/Larimer, Weld Counties CoC",CO-505,0,,339,81,0.238938053,65,57,65,57,2,1,1,1,0.5,0.5,0.5,354,11,18,33,0.031073446,0.050847458,0.093220339,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,225,6,12,28,0.026666667,0.053333333,0.124444444,581,18,31,62,0.030981067,0.053356282,0.106712565,729,84,2,0.023809524,51,0.607142857,52,0.619047619,27,6,0.222222222,10,0.37037037,14,0.518518519,536,979,9,2,4,0.666666667,974,628,0.64476386,225,219,0.973333333
2019,CT,"Bridgeport, Stamford, Norwalk, Danbury/Fairfield County CoC",CT-503,13660263,Other Largely Urban CoC,683,633,0.926793558,87,63,108,78,41,4,5,12,0.097560976,0.12195122,0.292682927,535,70,105,121,0.130841121,0.196261682,0.226168224,191,23,34,40,0.120418848,0.178010471,0.209424084,0,0,0,0,NA,NA,NA,466,19,43,73,0.040772532,0.092274678,0.156652361,1233,116,187,246,0.094079481,0.151662612,0.199513382,1626,648,67,0.103395062,227,0.350308642,277,0.427469136,229,27,0.11790393,63,0.27510917,83,0.362445415,825,935,30,5,14,0.633333333,1056,549,0.519886364,2062,2014,0.976721629
2019,CT,Connecticut Balance of State CoC,CT-505,43687282,Largely Suburban CoC,1702,1663,0.977085781,69,44,80,49,150,10,16,23,0.066666667,0.106666667,0.153333333,1752,151,269,388,0.086187215,0.153538813,0.221461187,354,26,43,62,0.073446328,0.121468927,0.175141243,27,1,6,8,0.037037037,0.222222222,0.296296296,1577,94,160,236,0.059606848,0.101458465,0.149651237,3860,282,494,717,0.073056995,0.127979275,0.185751295,6504,2786,193,0.069274946,1035,0.371500359,1166,0.418521177,1292,212,0.164086687,307,0.237616099,483,0.373839009,3468,3920,114,35,22,0.5,4721,2563,0.542893455,4362,4268,0.978450252
2019,DC,District of Columbia CoC,DC-500,22075117,Major City CoC,5832,5461,0.93638546,198,98,219,118,10,1,1,1,0.1,0.1,0.1,2141,903,995,1076,0.42176553,0.464736105,0.502568893,966,194,267,354,0.200828157,0.276397516,0.366459627,0,0,0,0,NA,NA,NA,2526,203,397,594,0.080364212,0.157165479,0.235154394,5643,1301,1660,2025,0.230551125,0.294169768,0.358851675,12586,647,43,0.066460587,153,0.236476043,174,0.268933539,462,36,0.077922078,99,0.214285714,123,0.266233766,5110,6519,40,9,21,0.75,5919,4148,0.700794053,3549,3471,0.978021978
2019,DE,Delaware Statewide CoC,DE-500,8065668,Largely Suburban CoC,941,486,0.516471838,72,50,111,60,21,2,3,5,0.095238095,0.142857143,0.238095238,745,159,220,294,0.213422819,0.295302013,0.394630872,95,10,12,20,0.105263158,0.126315789,0.210526316,0,0,0,0,NA,NA,NA,764,36,72,122,0.047120419,0.094240838,0.159685864,1625,207,307,441,0.127384615,0.188923077,0.271384615,2163,456,33,0.072368421,47,0.103070175,68,0.149122807,152,18,0.118421053,29,0.190789474,44,0.289473684,1292,1751,73,8,10,0.246575342,2056,936,0.455252918,701,686,0.978601997
2019,FL,"Sarasota, Bradenton/Manatee, Sarasota Counties CoC",FL-500,1290692,Largely Suburban CoC,835,835,1,45,15,69,23,13,4,4,4,0.307692308,0.307692308,0.307692308,487,104,143,185,0.213552361,0.293634497,0.379876797,268,15,28,37,0.055970149,0.104477612,0.138059701,0,0,0,0,NA,NA,NA,461,25,51,69,0.054229935,0.110629067,0.14967462,1229,148,226,295,0.120423108,0.183889341,0.240032547,4619,14,7,0.5,3,0.214285714,7,0.5,97,11,0.113402062,8,0.082474227,19,0.195876289,2994,3095,188,93,51,0.765957447,3865,783,0.202587322,408,330,0.808823529
2019,FL,Tampa/Hillsborough County CoC,FL-501,6685221,Major City CoC,967,917,0.948293692,71,56,97,62,57,6,8,9,0.105263158,0.140350877,0.157894737,1144,137,181,246,0.119755245,0.158216783,0.215034965,251,24,37,50,0.09561753,0.147410359,0.199203187,44,3,6,11,0.068181818,0.136363636,0.25,618,34,50,73,0.055016181,0.080906149,0.118122977,2114,204,282,389,0.096499527,0.133396405,0.184011353,3932,274,15,0.054744526,68,0.248175182,76,0.277372263,216,42,0.194444444,51,0.236111111,86,0.398148148,2601,3163,307,62,55,0.381107492,3426,1764,0.514886165,1348,1278,0.948071217
2019,FL,"St. Petersburg, Clearwater, Largo/Pinellas County CoC",FL-502,4534495,Largely Suburban CoC,1805,1745,0.966759003,64,35,77,41,5,0,0,0,0,0,0,2052,409,538,666,0.199317739,0.262183236,0.324561404,408,55,92,114,0.134803922,0.225490196,0.279411765,53,8,13,17,0.150943396,0.245283019,0.320754717,511,45,64,95,0.088062622,0.125244618,0.18590998,3029,517,707,892,0.170683394,0.233410366,0.294486629,8233,180,10,0.055555556,70,0.388888889,74,0.411111111,175,30,0.171428571,36,0.205714286,63,0.36,4710,4943,1434,1373,27,0.976290098,6786,2041,0.300766284,988,953,0.964574899
2019,FL,"Lakeland, Winterhaven/Polk County CoC",FL-503,2147661,Largely Suburban CoC,598,470,0.785953177,48,19,94,26,6,0,0,0,0,0,0,197,18,22,35,0.091370558,0.111675127,0.177664975,81,4,5,12,0.049382716,0.061728395,0.148148148,139,7,11,17,0.050359712,0.079136691,0.122302158,423,29,38,64,0.06855792,0.089834515,0.151300236,846,58,76,128,0.06855792,0.089834515,0.151300236,2071,60,6,0.1,14,0.233333333,16,0.266666667,21,3,0.142857143,2,0.095238095,5,0.238095238,1486,1721,16,5,10,0.9375,1813,385,0.212355212,156,151,0.967948718
2019,FL,"Deltona, Daytona Beach/Volusia, Flagler Counties CoC",FL-504,1727905,Largely Suburban CoC,431,431,1,70,59,108,77,43,0,0,0,0,0,0,253,25,30,32,0.098814229,0.118577075,0.126482213,138,1,10,14,0.007246377,0.072463768,0.101449275,0,0,0,0,NA,NA,NA,45,4,4,6,0.088888889,0.088888889,0.133333333,479,30,44,52,0.06263048,0.091858038,0.108559499,1151,30,9,0.3,6,0.2,14,0.466666667,48,15,0.3125,14,0.291666667,27,0.5625,884,923,1143,79,300,0.331583552,1007,724,0.718967229,142,131,0.922535211
2019,FL,"Fort Walton Beach/Okaloosa, Walton Counties CoC",FL-505,637295,Largely Suburban CoC,60,60,1,184,123,184,123,7,1,1,1,0.142857143,0.142857143,0.142857143,63,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,8,0,0,0,0,0,0,78,1,1,1,0.012820513,0.012820513,0.012820513,234,18,0,0,0,0,0,0,436,19,0.043577982,12,0.027522936,29,0.066513761,214,221,295,57,60,0.396610169,237,123,0.518987342,1,1,1
2019,FL,Tallahassee/Leon County CoC,FL-506,1730217,Other Largely Urban CoC,702,487,0.693732194,128,32,138,37,63,13,14,19,0.206349206,0.222222222,0.301587302,564,145,186,225,0.257092199,0.329787234,0.39893617,87,9,11,16,0.103448276,0.126436782,0.183908046,0,0,0,0,NA,NA,NA,284,13,28,39,0.045774648,0.098591549,0.137323944,998,180,239,299,0.180360721,0.239478958,0.299599198,2857,97,10,0.103092784,63,0.649484536,70,0.721649485,22,1,0.045454545,14,0.636363636,15,0.681818182,1684,1846,540,303,122,0.787037037,2233,676,0.302731751,360,353,0.980555556
2019,FL,"Orlando/Orange, Osceola, Seminole Counties CoC",FL-507,8740225,Largely Suburban CoC,1811,1392,0.768636113,72,31,88,39,225,17,31,47,0.075555556,0.137777778,0.208888889,1250,202,288,396,0.1616,0.2304,0.3168,455,39,60,80,0.085714286,0.131868132,0.175824176,0,0,0,0,NA,NA,NA,861,41,65,106,0.047619048,0.075493612,0.12311266,2791,299,444,629,0.107130061,0.159082766,0.225367252,5978,428,13,0.030373832,121,0.28271028,127,0.296728972,285,46,0.161403509,56,0.196491228,91,0.319298246,3950,4831,729,40,186,0.310013717,5717,2416,0.422599265,974,925,0.949691992
2019,FL,"Gainesville/Alachua, Putnam Counties CoC",FL-508,809057,Largely Rural CoC,242,242,1,54,34,61,36,13,1,1,3,0.076923077,0.076923077,0.230769231,478,93,125,158,0.194560669,0.261506276,0.330543933,54,2,3,4,0.037037037,0.055555556,0.074074074,0,0,0,0,NA,NA,NA,267,11,27,47,0.041198502,0.101123596,0.176029963,812,107,156,212,0.131773399,0.192118227,0.261083744,1729,20,0,0,0,0,0,0,30,2,0.066666667,0,0,2,0.066666667,1277,1515,200,63,27,0.45,1457,700,0.480439259,848,750,0.884433962
2019,FL,"Fort Pierce/St. Lucie, Indian River, Martin Counties CoC",FL-509,1803072,Largely Suburban CoC,163,155,0.950920245,53,27,85,42,21,4,5,8,0.19047619,0.238095238,0.380952381,249,34,43,63,0.136546185,0.172690763,0.253012048,145,7,12,17,0.048275862,0.082758621,0.117241379,0,0,0,0,NA,NA,NA,110,8,11,19,0.072727273,0.1,0.172727273,525,53,71,107,0.100952381,0.135238095,0.203809524,698,173,12,0.069364162,105,0.606936416,116,0.670520231,20,2,0.1,10,0.5,11,0.55,497,841,304,21,178,0.654605263,914,800,0.875273523,495,483,0.975757576
2019,FL,"Jacksonville-Duval, Clay Counties CoC",FL-510,5277974,Major City CoC,1208,636,0.526490066,107,49,140,70,281,1,16,34,0.003558719,0.056939502,0.120996441,417,28,67,87,0.067146283,0.160671463,0.208633094,145,12,14,19,0.082758621,0.096551724,0.131034483,0,0,0,0,NA,NA,NA,689,13,45,80,0.018867925,0.065312046,0.116110305,1532,54,142,220,0.035248042,0.092689295,0.143603133,1990,425,7,0.016470588,42,0.098823529,46,0.108235294,367,47,0.128065395,55,0.14986376,96,0.261580381,1270,2320,549,57,296,0.64298725,1994,1043,0.523069208,935,892,0.954010695
2019,FL,"Pensacola/Escambia, Santa Rosa Counties CoC",FL-511,790987,Largely Suburban CoC,652,535,0.820552147,133,11,195,21,31,5,6,8,0.161290323,0.193548387,0.258064516,285,20,31,47,0.070175439,0.10877193,0.164912281,117,11,17,28,0.094017094,0.145299145,0.239316239,0,0,0,0,NA,NA,NA,201,18,27,39,0.089552239,0.134328358,0.194029851,634,54,81,122,0.085173502,0.127760252,0.192429022,2523,46,0,0,0,0,0,0,87,11,0.126436782,10,0.114942529,20,0.229885057,1576,1763,364,95,87,0.5,1826,444,0.243154436,0,0,NA
2019,FL,St. Johns County CoC,FL-512,126034,Largely Suburban CoC,116,116,1,29,16,66,23,16,4,6,6,0.25,0.375,0.375,166,29,55,65,0.174698795,0.331325301,0.391566265,72,1,1,1,0.013888889,0.013888889,0.013888889,0,0,0,0,NA,NA,NA,76,6,9,9,0.078947368,0.118421053,0.118421053,330,40,71,81,0.121212121,0.215151515,0.245454545,748,0,0,NA,0,NA,0,NA,8,3,0.375,0,0,3,0.375,530,596,283,33,78,0.392226148,705,213,0.30212766,14,14,1
